edge,2021
AUS-BRA,1.417653839
AUS-CHE,1.34237986
AUS-CHN,0.679610619
AUS-DEU,1.296144587
AUS-DNK,1.311723564
AUS-GBR,1.38374952
AUS-IND,0.774428776
AUS-JPN,0.623560726
AUS-NLD,1.346167764
AUS-ROE,1.282508474
AUS-ROW,1.302549647
AUS-SWE,1.256343507
AUS-USA,1.525553911
BRA-AUS,1.417653839
BRA-CHE,0.819044875
BRA-CHN,1.541723597
BRA-DEU,0.881135886
BRA-DNK,0.879960466
BRA-GBR,0.815975964
BRA-IND,1.324713016
BRA-JPN,1.580709104
BRA-NLD,0.836247173
BRA-ROE,0.900304685
BRA-ROW,0.539236032
BRA-SWE,0.941210288
BRA-USA,0.587647177
CHE-AUS,1.34237986
CHE-BRA,0.819044875
CHE-CHN,0.734799876
CHE-DEU,0.068533587
CHE-DNK,0.095133549
CHE-GBR,0.109495045
CHE-IND,0.567965939
CHE-JPN,0.869107681
CHE-NLD,0.054333295
CHE-ROE,0.091415928
CHE-ROW,0.479607691
CHE-SWE,0.148927968
CHE-USA,0.600421518
CHN-AUS,0.679610619
CHN-BRA,1.541723597
CHN-CHE,0.734799876
CHN-DEU,0.669414866
CHN-DNK,0.66596035
CHN-GBR,0.727270547
CHN-IND,0.343652548
CHN-JPN,0.17765106
CHN-NLD,0.711471839
CHN-ROE,0.648852667
CHN-ROW,1.112450673
CHN-SWE,0.60393545
CHN-USA,1.014419833
DEU-AUS,1.296144587
DEU-BRA,0.881135886
DEU-CHE,0.068533587
DEU-CHN,0.669414866
DEU-DNK,0.044289884
DEU-GBR,0.104102694
DEU-IND,0.525940625
DEU-JPN,0.800876479
DEU-NLD,0.050343864
DEU-ROE,0.023096249
DEU-ROW,0.543498276
DEU-SWE,0.082296253
DEU-USA,0.610687595
DNK-AUS,1.311723564
DNK-BRA,0.879960466
DNK-CHE,0.095133549
DNK-CHN,0.66596035
DNK-DEU,0.044289884
DNK-GBR,0.07397733
DNK-IND,0.54961151
DNK-JPN,0.787606475
DNK-NLD,0.048648617
DNK-ROE,0.037431938
DNK-ROW,0.574615739
DNK-SWE,0.062401338
DNK-USA,0.574218734
GBR-AUS,1.38374952
GBR-BRA,0.815975964
GBR-CHE,0.109495045
GBR-CHN,0.727270547
GBR-DEU,0.104102694
GBR-DNK,0.07397733
GBR-IND,0.623533775
GBR-JPN,0.837238515
GBR-NLD,0.0616134
GBR-ROE,0.108622437
GBR-ROW,0.561075241
GBR-SWE,0.127772451
GBR-USA,0.506821664
IND-AUS,0.774428776
IND-BRA,1.324713016
IND-CHE,0.567965939
IND-CHN,0.343652548
IND-DEU,0.525940625
IND-DNK,0.54961151
IND-GBR,0.623533775
IND-JPN,0.518440761
IND-NLD,0.576242027
IND-ROE,0.515817583
IND-ROW,0.797449595
IND-SWE,0.505444039
IND-USA,1.096108756
JPN-AUS,0.623560726
JPN-BRA,1.580709104
JPN-CHE,0.869107681
JPN-CHN,0.17765106
JPN-DEU,0.800876479
JPN-DNK,0.787606475
JPN-GBR,0.837238515
JPN-IND,0.518440761
JPN-NLD,0.835840719
JPN-ROE,0.77851638
JPN-ROW,1.285235126
JPN-SWE,0.725735256
JPN-USA,0.993207828
NLD-AUS,1.346167764
NLD-BRA,0.836247173
NLD-CHE,0.054333295
NLD-CHN,0.711471839
NLD-DEU,0.050343864
NLD-DNK,0.048648617
NLD-GBR,0.0616134
NLD-IND,0.576242027
NLD-JPN,0.835840719
NLD-ROE,0.064828215
NLD-ROW,0.529434977
NLD-SWE,0.110122413
NLD-USA,0.566408187
ROE-AUS,1.282508474
ROE-BRA,0.900304685
ROE-CHE,0.091415928
ROE-CHN,0.648852667
ROE-DEU,0.023096249
ROE-DNK,0.037431938
ROE-GBR,0.108622437
ROE-IND,0.515817583
ROE-JPN,0.77851638
ROE-NLD,0.064828215
ROE-ROW,0.56616441
ROE-SWE,0.05961346
ROE-USA,0.611567357
ROW-AUS,1.302549647
ROW-BRA,0.539236032
ROW-CHE,0.479607691
ROW-CHN,1.112450673
ROW-DEU,0.543498276
ROW-DNK,0.574615739
ROW-GBR,0.561075241
ROW-IND,0.797449595
ROW-JPN,1.285235126
ROW-NLD,0.529434977
ROW-ROE,0.56616441
ROW-SWE,0.625748752
ROW-USA,0.808840295
SWE-AUS,1.256343507
SWE-BRA,0.941210288
SWE-CHE,0.148927968
SWE-CHN,0.60393545
SWE-DEU,0.082296253
SWE-DNK,0.062401338
SWE-GBR,0.127772451
SWE-IND,0.505444039
SWE-JPN,0.725735256
SWE-NLD,0.110122413
SWE-ROE,0.05961346
SWE-ROW,0.625748752
SWE-USA,0.602994578
USA-AUS,1.525553911
USA-BRA,0.587647177
USA-CHE,0.600421518
USA-CHN,1.014419833
USA-DEU,0.610687595
USA-DNK,0.574218734
USA-GBR,0.506821664
USA-IND,1.096108756
USA-JPN,0.993207828
USA-NLD,0.566408187
USA-ROE,0.611567357
USA-ROW,0.808840295
USA-SWE,0.602994578
